Accuracy,Precision,Recall,Depth,Min_Samples_Split,Min_Samples_Leaf
0.6484848484848484,0.7068608075641324,0.7447619047619047,6,5,1
0.6181818181818182,0.6759585921325051,0.7347619047619048,6,5,2
0.6303030303030303,0.6954877603215198,0.6947619047619047,6,5,3
0.6545454545454545,0.6933333333333334,0.7938095238095239,6,5,4
0.6848484848484848,0.7141841491841492,0.8133333333333332,6,5,5
0.6666666666666666,0.736080200501253,0.7242857142857143,6,5,6
0.6424242424242423,0.712592510688486,0.7052380952380952,6,5,7
0.6363636363636364,0.7139251581639521,0.6847619047619047,6,5,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,6,5,9
0.6606060606060605,0.7035332204027855,0.7833333333333334,6,5,10
0.6363636363636364,0.6958278436539306,0.7347619047619047,6,6,1
0.6242424242424243,0.6773355523195341,0.7442857142857143,6,6,2
0.6363636363636364,0.6965063938618925,0.7352380952380952,6,6,3
0.6363636363636364,0.6807692307692308,0.7742857142857142,6,6,4
0.6727272727272726,0.7014568764568765,0.8133333333333332,6,6,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,6,6,6
0.6424242424242423,0.714047619047619,0.7052380952380952,6,6,7
0.6242424242424243,0.7051341589267286,0.6752380952380952,6,6,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,6,6,9
0.6606060606060605,0.7035332204027855,0.7833333333333334,6,6,10
0.6060606060606061,0.6690304580330155,0.7052380952380952,6,7,1
0.6060606060606061,0.6660694190719767,0.7142857142857142,6,7,2
0.6060606060606061,0.670508658008658,0.6947619047619048,6,7,3
0.6727272727272726,0.7061904761904761,0.8138095238095238,6,7,4
0.6727272727272726,0.7064335664335664,0.8038095238095238,6,7,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,6,7,6
0.6545454545454545,0.724047619047619,0.7147619047619047,6,7,7
0.6242424242424243,0.7051341589267286,0.6752380952380952,6,7,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,6,7,9
0.6484848484848484,0.694009410878976,0.773809523809524,6,7,10
0.6242424242424243,0.6824976670926327,0.7347619047619047,6,8,1
0.6303030303030303,0.6820487483530961,0.7438095238095238,6,8,2
0.6606060606060605,0.6978571428571428,0.7933333333333332,6,8,3
0.6484848484848484,0.6913333333333334,0.7847619047619048,6,8,4
0.6606060606060605,0.70043579608797,0.7847619047619048,6,8,5
0.6545454545454545,0.7172566710894884,0.7242857142857143,6,8,6
0.6484848484848484,0.7214160401002506,0.7052380952380952,6,8,7
0.6363636363636364,0.7183111230762327,0.6752380952380952,6,8,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,6,8,9
0.6363636363636364,0.684918501788067,0.7638095238095237,6,8,10
0.6424242424242423,0.6895693779904306,0.7647619047619048,6,9,1
0.6242424242424243,0.6809269162210339,0.7338095238095239,6,9,2
0.6484848484848484,0.702306905370844,0.7547619047619047,6,9,3
0.6484848484848484,0.6960995475113123,0.7742857142857142,6,9,4
0.6727272727272726,0.7099596056117796,0.7947619047619048,6,9,5
0.6606060606060605,0.7260802005012531,0.7242857142857143,6,9,6
0.6484848484848484,0.7214160401002506,0.7052380952380952,6,9,7
0.6242424242424243,0.7051341589267286,0.6752380952380952,6,9,8
0.6424242424242423,0.7115864853950733,0.7147619047619047,6,9,9
0.6363636363636364,0.6803636363636363,0.7733333333333332,6,9,10
0.6303030303030303,0.6884265208475735,0.7347619047619047,6,10,1
0.6242424242424243,0.6743005502596295,0.7438095238095238,6,10,2
