Accuracy,Precision,Recall,Depth,Min_Samples_Split,Min_Samples_Leaf
0.6181818181818182,0.6760587238848108,0.7357142857142858,9,3,10
0.6060606060606061,0.6857971014492754,0.6666666666666667,9,4,1
0.6545454545454545,0.7321926357395465,0.7057142857142857,9,4,2
0.6,0.6721250871890259,0.6866666666666665,9,4,3
0.5878787878787879,0.6945745787393385,0.6366666666666666,9,4,4
0.6242424242424243,0.6835704099821748,0.7357142857142858,9,4,5
0.6363636363636364,0.7090552584670232,0.6957142857142857,9,4,6
0.6181818181818182,0.6788787878787879,0.7257142857142858,9,4,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,9,4,8
0.6121212121212121,0.6734236777715038,0.726190476190476,9,4,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,9,4,10
0.6666666666666666,0.7248568992814517,0.7352380952380952,9,5,1
0.6787878787878787,0.7402070393374741,0.7442857142857143,9,5,2
0.6242424242424243,0.7032577491158726,0.6857142857142857,9,5,3
0.6242424242424243,0.7080264891477706,0.6852380952380953,9,5,4
0.5757575757575757,0.6570657986514764,0.6666666666666666,9,5,5
0.6181818181818182,0.6846772068511198,0.7057142857142857,9,5,6
0.6303030303030303,0.6872121212121212,0.7357142857142858,9,5,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,9,5,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,9,5,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,9,5,10
0.6545454545454545,0.7118322427785342,0.7347619047619046,9,6,1
0.6606060606060605,0.7323631328961792,0.7157142857142857,9,6,2
0.6121212121212121,0.6909718301022648,0.6852380952380953,9,6,3
0.6,0.7138781736951073,0.6466666666666667,9,6,4
0.593939393939394,0.6592226613965744,0.7047619047619047,9,6,5
0.6242424242424243,0.6906060606060606,0.7057142857142857,9,6,6
0.6060606060606061,0.6705454545454546,0.7157142857142857,9,6,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,9,6,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,9,6,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,9,6,10
0.6484848484848484,0.7119997564243088,0.7142857142857143,9,7,1
0.6606060606060605,0.7393396204609021,0.7061904761904763,9,7,2
0.6363636363636364,0.707832443427409,0.7157142857142856,9,7,3
0.6181818181818182,0.706116080715623,0.6661904761904761,9,7,4
0.6181818181818182,0.6776086181508176,0.7352380952380952,9,7,5
0.6181818181818182,0.6958973637301811,0.6757142857142857,9,7,6
0.6181818181818182,0.6788787878787879,0.7257142857142858,9,7,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,9,7,8
0.6121212121212121,0.6734236777715038,0.726190476190476,9,7,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,9,7,10
0.6363636363636364,0.7183612440191387,0.6757142857142857,9,8,1
0.6484848484848484,0.7168573607932874,0.7161904761904763,9,8,2
0.6363636363636364,0.7109140605136028,0.6961904761904762,9,8,3
0.5818181818181818,0.6703351949347373,0.6561904761904762,9,8,4
0.5999999999999999,0.6721759059354968,0.6961904761904762,9,8,5
0.6303030303030303,0.7016108452950558,0.6957142857142857,9,8,6
0.6181818181818182,0.6788787878787879,0.7257142857142858,9,8,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,9,8,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,9,8,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,9,8,10
0.6666666666666666,0.7365165631469979,0.7152380952380952,9,9,1
0.6363636363636364,0.7036918382913806,0.7061904761904761,9,9,2
0.6303030303030303,0.7263725490196078,0.6480952380952381,9,9,3
0.6060606060606061,0.6917927229140044,0.6661904761904761,9,9,4
0.606060606060606,0.6747733085328994,0.7057142857142857,9,9,5
0.6242424242424243,0.6954188948306596,0.6957142857142857,9,9,6
0.6060606060606061,0.6705454545454546,0.7157142857142857,9,9,7
0.6181818181818182,0.6775362318840579,0.7247619047619048,9,9,8
0.6121212121212121,0.6734236777715038,0.726190476190476,9,9,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,9,9,10
0.6606060606060605,0.7273982056590753,0.7152380952380952,9,10,1
0.6545454545454545,0.7275025799793602,0.7066666666666668,9,10,2
0.6545454545454545,0.7351006191950464,0.6961904761904761,9,10,3
0.6181818181818182,0.685061403508772,0.7257142857142858,9,10,4
0.6060606060606061,0.6668669301712781,0.7252380952380952,9,10,5
0.6303030303030303,0.6933728590250329,0.7157142857142859,9,10,6
0.6181818181818182,0.6788787878787879,0.7257142857142858,9,10,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,9,10,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,9,10,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,9,10,10
0.6424242424242423,0.7159824404069928,0.6961904761904762,10,2,1
0.6424242424242423,0.7211325992847731,0.687142857142857,10,2,2
0.6181818181818182,0.69095928226363,0.6952380952380952,10,2,3
0.593939393939394,0.6767353165522502,0.6666666666666666,10,2,4
0.6060606060606061,0.6693017127799736,0.7152380952380952,10,2,5
0.6363636363636364,0.7049427043544692,0.7057142857142857,10,2,6
0.6363636363636364,0.6896736596736597,0.7457142857142858,10,2,7
0.6181818181818182,0.6775362318840579,0.7247619047619048,10,2,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,10,2,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,10,2,10
0.6484848484848484,0.7097016197783461,0.7242857142857144,10,3,1
0.6484848484848484,0.7230698287220026,0.7052380952380952,10,3,2
0.6242424242424243,0.7090036472254806,0.6666666666666666,10,3,3
0.6,0.6833888079883502,0.6661904761904761,10,3,4
0.606060606060606,0.6747733085328994,0.7057142857142857,10,3,5
0.6181818181818182,0.6846772068511198,0.7057142857142857,10,3,6
0.6121212121212121,0.6730069930069931,0.7257142857142858,10,3,7
0.6181818181818182,0.6775362318840579,0.7247619047619048,10,3,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,10,3,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,10,3,10
0.6666666666666666,0.7367710720651897,0.7152380952380952,10,4,1
0.6303030303030303,0.706849760221681,0.6866666666666668,10,4,2
0.6,0.6877132671250318,0.6566666666666666,10,4,3
0.6242424242424243,0.7036504304238858,0.6857142857142857,10,4,4
0.606060606060606,0.6726396740514388,0.7161904761904763,10,4,5
0.6181818181818182,0.6846772068511198,0.7057142857142857,10,4,6
0.6242424242424243,0.6813403263403263,0.7357142857142858,10,4,7
0.6181818181818182,0.6817028985507246,0.7147619047619047,10,4,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,10,4,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,10,4,10
0.6242424242424243,0.6890165631469978,0.7047619047619047,10,5,1
0.6484848484848484,0.7286930561698364,0.6966666666666668,10,5,2
0.6303030303030303,0.7112020460358057,0.6861904761904761,10,5,3
0.6303030303030303,0.7097811837285521,0.7052380952380953,10,5,4
0.5878787878787878,0.6582345191040843,0.6957142857142857,10,5,5
0.6181818181818182,0.6910845295055821,0.6857142857142857,10,5,6
0.6181818181818182,0.6788787878787879,0.7257142857142858,10,5,7
0.6181818181818182,0.6775362318840579,0.7247619047619048,10,5,8
0.6121212121212121,0.6734236777715038,0.726190476190476,10,5,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,10,5,10
0.6727272727272726,0.7436974789915967,0.7152380952380952,10,6,1
0.6727272727272726,0.7441087897609637,0.7252380952380951,10,6,2
0.6545454545454545,0.7315116435590253,0.7057142857142857,10,6,3
0.5878787878787879,0.6740637851850666,0.6657142857142857,10,6,4
0.6121212121212121,0.6781158645276293,0.7166666666666667,10,6,5
0.6363636363636364,0.6959090909090909,0.7257142857142858,10,6,6
0.6181818181818182,0.6788787878787879,0.7257142857142858,10,6,7
0.6242424242424243,0.6800724637681159,0.7347619047619048,10,6,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,10,6,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,10,6,10
0.6606060606060605,0.7357625948930296,0.7052380952380952,10,7,1
0.6484848484848484,0.7163362952836636,0.7152380952380952,10,7,2
0.6242424242424243,0.7117978988974413,0.667142857142857,10,7,3
0.5878787878787879,0.6826518637731451,0.6561904761904762,10,7,4
0.5939393939393939,0.6693187630783539,0.6866666666666666,10,7,5
0.6303030303030303,0.6933728590250329,0.7157142857142859,10,7,6
0.6121212121212121,0.6730069930069931,0.7257142857142858,10,7,7
0.6181818181818182,0.6775362318840579,0.7247619047619048,10,7,8
0.6181818181818182,0.6759599096555619,0.7361904761904762,10,7,9
0.6181818181818182,0.6760587238848108,0.7357142857142858,10,7,10
0.6787878787878787,0.7530175706646295,0.7157142857142856,10,8,1
0.6666666666666666,0.724561403508772,0.7457142857142858,10,8,2
0.6181818181818182,0.7104184427394145,0.6571428571428571,10,8,3
0.6,0.6928749739962555,0.6561904761904762,10,8,4
0.6303030303030303,0.6883767340928467,0.7352380952380952,10,8,5
